Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1992950,-,-,-,-1.27,36.82,3,1658,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI
2021,1,26,4,30,14.200000000000001,0,0,0
2021,1,26,5,30,14.100000000000001,0,0,0
2021,1,26,6,30,14.600000000000001,0,0,0
2021,1,26,7,30,16.400000000000002,58,1,58
2021,1,26,8,30,19.200000000000003,70,770,354
2021,1,26,9,30,22.200000000000003,75,931,618
2021,1,26,10,30,24.5,83,995,837
2021,1,26,11,30,26.400000000000002,87,1025,991
2021,1,26,12,30,27.8,96,1030,1071
2021,1,26,13,30,28.5,96,1030,1072
2021,1,26,14,30,28.6,95,1014,990
2021,1,26,15,30,27.900000000000002,93,974,833
2021,1,26,16,30,26.5,86,906,616
2021,1,26,17,30,24.200000000000003,72,764,356
2021,1,26,18,30,21.200000000000003,41,416,97
2021,1,26,19,30,19.200000000000003,0,0,0
2021,1,26,20,30,18.1,0,0,0
2021,1,26,21,30,17.2,0,0,0
2021,1,26,22,30,16.5,0,0,0
2021,1,26,23,30,15.8,0,0,0
2021,1,27,0,30,15.100000000000001,0,0,0
2021,1,27,1,30,14.4,0,0,0
2021,1,27,2,30,13.9,0,0,0
2021,1,27,3,30,13.5,0,0,0
2021,1,27,4,30,13,0,0,0
2021,1,27,5,30,12.700000000000001,0,0,0
2021,1,27,6,30,13.4,0,0,0
2021,1,27,7,30,17,47,328,90
2021,1,27,8,30,20.5,87,697,344
2021,1,27,9,30,23.400000000000002,107,848,602
2021,1,27,10,30,25.700000000000003,120,924,821
2021,1,27,11,30,27.5,127,960,975
2021,1,27,12,30,28.6,114,1005,1066
2021,1,27,13,30,29.1,113,1006,1067
2021,1,27,14,30,29,108,993,987
2021,1,27,15,30,28.3,97,965,832
2021,1,27,16,30,27,86,897,613
2021,1,27,17,30,24.8,71,763,356
2021,1,27,18,30,21.8,41,413,97
2021,1,27,19,30,20,0,0,0
2021,1,27,20,30,18.900000000000002,0,0,0
2021,1,27,21,30,17.900000000000002,0,0,0
2021,1,27,22,30,17,0,0,0
2021,1,27,23,30,16.2,0,0,0
2021,1,28,0,30,15.4,0,0,0
2021,1,28,1,30,14.8,0,0,0
2021,1,28,2,30,14.200000000000001,0,0,0
2021,1,28,3,30,13.700000000000001,0,0,0
2021,1,28,4,30,13.3,0,0,0
2021,1,28,5,30,13,0,0,0
2021,1,28,6,30,13.8,0,0,0
2021,1,28,7,30,17.6,42,381,92
2021,1,28,8,30,21.200000000000003,76,743,349
2021,1,28,9,30,23.900000000000002,91,887,608
2021,1,28,10,30,26.1,103,953,826
2021,1,28,11,30,27.8,111,984,980
2021,1,28,12,30,29,119,995,1062
2021,1,28,13,30,29.6,123,989,1062
2021,1,28,14,30,29.6,124,963,977
2021,1,28,15,30,29,109,938,825
2021,1,28,16,30,27.8,98,865,606
2021,1,28,17,30,25.6,79,725,350
2021,1,28,18,30,22.5,44,378,95
2021,1,28,19,30,20.6,0,0,0
2021,1,28,20,30,19.400000000000002,0,0,0
2021,1,28,21,30,18.3,0,0,0
2021,1,28,22,30,17.400000000000002,0,0,0
2021,1,28,23,30,16.6,0,0,0
2021,1,29,0,30,15.9,0,0,0
2021,1,29,1,30,15.3,0,0,0
2021,1,29,2,30,14.8,0,0,0
2021,1,29,3,30,14.4,0,0,0
2021,1,29,4,30,13.9,0,0,0
2021,1,29,5,30,13.700000000000001,0,0,0
2021,1,29,6,30,14.5,0,0,0
2021,1,29,7,30,18.1,40,411,93
2021,1,29,8,30,21.6,70,769,353
2021,1,29,9,30,24.3,85,901,611
2021,1,29,10,30,26.6,93,970,830
2021,1,29,11,30,28.200000000000003,99,1003,986
2021,1,29,12,30,29.3,97,1024,1070
2021,1,29,13,30,29.8,97,1022,1069
2021,1,29,14,30,29.5,94,1006,987
2021,1,29,15,30,28.5,89,969,830
2021,1,29,16,30,26.900000000000002,81,903,613
2021,1,29,17,30,25,203,32,215
2021,1,29,18,30,23,40,437,99
2021,1,29,19,30,21.6,0,0,0
2021,1,29,20,30,20.5,0,0,0
2021,1,29,21,30,19.6,0,0,0
2021,1,29,22,30,18.6,0,0,0
2021,1,29,23,30,17.8,0,0,0
2021,1,30,0,30,17,0,0,0
2021,1,30,1,30,16.3,0,0,0
2021,1,30,2,30,15.700000000000001,0,0,0
2021,1,30,3,30,15.200000000000001,0,0,0
2021,1,30,4,30,14.700000000000001,0,0,0
2021,1,30,5,30,14.4,0,0,0
2021,1,30,6,30,15,0,0,0
2021,1,30,7,30,18,38,423,93
2021,1,30,8,30,21,70,761,350
2021,1,30,9,30,23.6,87,891,607
2021,1,30,10,30,25.8,97,957,825
2021,1,30,11,30,27.6,251,698,869
2021,1,30,12,30,28.8,249,710,925
2021,1,30,13,30,29.400000000000002,107,1006,1065
2021,1,30,14,30,29.3,296,619,846
2021,1,30,15,30,28.6,100,948,826
2021,1,30,16,30,27.400000000000002,188,671,584
2021,1,30,17,30,25.5,161,364,298
2021,1,30,18,30,23.1,74,63,82
2021,1,30,19,30,21.200000000000003,0,0,0
2021,1,30,20,30,20,0,0,0
2021,1,30,21,30,18.8,0,0,0
2021,1,30,22,30,17.8,0,0,0
2021,1,30,23,30,16.900000000000002,0,0,0
2021,1,31,0,30,16.1,0,0,0
2021,1,31,1,30,15.5,0,0,0
2021,1,31,2,30,14.9,0,0,0
2021,1,31,3,30,14.4,0,0,0
2021,1,31,4,30,13.9,0,0,0
2021,1,31,5,30,13.5,0,0,0
2021,1,31,6,30,14,0,0,0
2021,1,31,7,30,17,38,460,97
2021,1,31,8,30,20.5,67,797,361
2021,1,31,9,30,23.1,83,922,621
2021,1,31,10,30,25.1,94,985,843
2021,1,31,11,30,26.8,100,1015,1000
2021,1,31,12,30,28,101,1031,1083
2021,1,31,13,30,28.5,101,1031,1084
2021,1,31,14,30,28.400000000000002,98,1017,1004
2021,1,31,15,30,27.700000000000003,91,988,848
2021,1,31,16,30,26.3,82,925,629
2021,1,31,17,30,24.200000000000003,67,802,369
2021,1,31,18,30,21.5,39,485,106
2021,1,31,19,30,19.6,0,0,0
2021,1,31,20,30,18.400000000000002,0,0,0
2021,1,31,21,30,17.400000000000002,0,0,0
2021,1,31,22,30,16.400000000000002,0,0,0
2021,1,31,23,30,15.5,0,0,0
2019,2,1,0,30,14.8,0,0,0
2019,2,1,1,30,14.3,0,0,0
2019,2,1,2,30,13.9,0,0,0
2019,2,1,3,30,15.600000000000001,0,0,0
2019,2,1,4,30,15.100000000000001,0,0,0
2019,2,1,5,30,14.600000000000001,0,0,0
2019,2,1,6,30,15.200000000000001,0,0,0
2019,2,1,7,30,18.3,67,166,88
2019,2,1,8,30,21.8,145,460,315
2019,2,1,9,30,24.6,132,731,559
2019,2,1,10,30,26.8,131,843,773
2019,2,1,11,30,28.5,334,512,788
2019,2,1,12,30,29.6,479,107,581
2019,2,1,13,30,30.1,366,9,375
2019,2,1,14,30,29.900000000000002,286,3,289
2019,2,1,15,30,29.200000000000003,226,4,229
2019,2,1,16,30,27.8,143,2,145
2019,2,1,17,30,25.8,65,1,66
2019,2,1,18,30,23.5,29,0,29
2019,2,1,19,30,22.200000000000003,0,0,0
2019,2,1,20,30,21,0,0,0
2019,2,1,21,30,19.8,0,0,0
2019,2,1,22,30,18.8,0,0,0
2019,2,1,23,30,18,0,0,0
2019,2,2,0,30,17.2,0,0,0
2019,2,2,1,30,16.6,0,0,0
2019,2,2,2,30,16,0,0,0
2019,2,2,3,30,15.5,0,0,0
2019,2,2,4,30,15,0,0,0
2019,2,2,5,30,14.700000000000001,0,0,0
2019,2,2,6,30,15.4,0,0,0
2019,2,2,7,30,18.900000000000002,35,478,96
2019,2,2,8,30,22.6,63,804,359
2019,2,2,9,30,25.3,69,907,599
2019,2,2,10,30,27.5,66,976,810
2019,2,2,11,30,29.200000000000003,72,1011,970
2019,2,2,12,30,30.400000000000002,82,1035,1070
2019,2,2,13,30,31,91,1037,1082
2019,2,2,14,30,31,76,1016,983
2019,2,2,15,30,30.3,108,895,796
2019,2,2,16,30,28.900000000000002,187,572,526
2019,2,2,17,30,26.700000000000003,162,340,291
2019,2,2,18,30,23.8,75,77,86
2019,2,2,19,30,22.200000000000003,0,0,0
2019,2,2,20,30,21.400000000000002,0,0,0
2019,2,2,21,30,20.6,0,0,0
2019,2,2,22,30,19.8,0,0,0
2019,2,2,23,30,18.900000000000002,0,0,0
2019,2,3,0,30,18,0,0,0
2019,2,3,1,30,17.2,0,0,0
2019,2,3,2,30,16.6,0,0,0
2019,2,3,3,30,16.2,0,0,0
2019,2,3,4,30,15.9,0,0,0
2019,2,3,5,30,15.600000000000001,0,0,0
2019,2,3,6,30,16.2,0,0,0
2019,2,3,7,30,19.400000000000002,39,397,90
2019,2,3,8,30,23.1,73,748,348
2019,2,3,9,30,25.900000000000002,80,877,593
2019,2,3,10,30,28.200000000000003,87,949,811
2019,2,3,11,30,29.900000000000002,107,989,986
2019,2,3,12,30,31.200000000000003,60,993,1010
2019,2,3,13,30,31.8,166,816,947
2019,2,3,14,30,31.8,405,412,774
2019,2,3,15,30,31.200000000000003,352,328,605
2019,2,3,16,30,29.8,282,258,436
2019,2,3,17,30,27.6,169,40,185
2019,2,3,18,30,24.6,37,1,37
2019,2,3,19,30,22.8,0,0,0
2019,2,3,20,30,21.5,0,0,0
2019,2,3,21,30,20.5,0,0,0
2019,2,3,22,30,19.700000000000003,0,0,0
2019,2,3,23,30,19.200000000000003,0,0,0
2019,2,4,0,30,18.6,0,0,0
2019,2,4,1,30,18.2,0,0,0
2019,2,4,2,30,17.7,0,0,0
2019,2,4,3,30,17.1,0,0,0
2019,2,4,4,30,16.400000000000002,0,0,0
2019,2,4,5,30,15.8,0,0,0
2019,2,4,6,30,16.400000000000002,0,0,0
2019,2,4,7,30,19.6,43,331,85
2019,2,4,8,30,22.8,86,678,336
2019,2,4,9,30,25.6,111,821,592
2019,2,4,10,30,27.8,128,893,810
2019,2,4,11,30,29.6,140,929,968
2019,2,4,12,30,30.700000000000003,124,977,1059
2019,2,4,13,30,31.1,127,971,1057
2019,2,4,14,30,30.700000000000003,128,943,973
2019,2,4,15,30,29.6,110,922,822
2019,2,4,16,30,28,224,508,527
2019,2,4,17,30,26,154,439,321
2019,2,4,18,30,23.900000000000002,43,381,96
2019,2,4,19,30,22.3,0,0,0
2019,2,4,20,30,21.200000000000003,0,0,0
2019,2,4,21,30,20.1,0,0,0
2019,2,4,22,30,19.200000000000003,0,0,0
2019,2,4,23,30,18.6,0,0,0
2019,2,5,0,30,18.2,0,0,0
2019,2,5,1,30,17.900000000000002,0,0,0
2019,2,5,2,30,17.6,0,0,0
2019,2,5,3,30,17.400000000000002,0,0,0
2019,2,5,4,30,17,0,0,0
2019,2,5,5,30,16.5,0,0,0
2019,2,5,6,30,16.3,0,0,0
2019,2,5,7,30,17.900000000000002,46,0,46
2019,2,5,8,30,20.5,218,100,255
2019,2,5,9,30,23.1,346,94,401
2019,2,5,10,30,25.3,455,177,590
2019,2,5,11,30,27.1,133,931,963
2019,2,5,12,30,28.3,122,972,1053
2019,2,5,13,30,28.900000000000002,120,976,1056
2019,2,5,14,30,29,314,585,839
2019,2,5,15,30,28.5,258,566,696
2019,2,5,16,30,27.200000000000003,232,451,501
2019,2,5,17,30,25.200000000000003,181,55,202
2019,2,5,18,30,23.200000000000003,75,72,85
2019,2,5,19,30,21.8,0,0,0
2019,2,5,20,30,20.8,0,0,0
2019,2,5,21,30,19.900000000000002,0,0,0
2019,2,5,22,30,19.3,0,0,0
2019,2,5,23,30,18.7,0,0,0
2019,2,6,0,30,17.900000000000002,0,0,0
2019,2,6,1,30,17.1,0,0,0
2019,2,6,2,30,16.400000000000002,0,0,0
2019,2,6,3,30,15.8,0,0,0
2019,2,6,4,30,15.200000000000001,0,0,0
2019,2,6,5,30,14.8,0,0,0
2019,2,6,6,30,15.200000000000001,0,0,0
2019,2,6,7,30,17.5,44,317,84
2019,2,6,8,30,20.200000000000003,91,660,334
2019,2,6,9,30,22.5,97,851,596
2019,2,6,10,30,24.5,104,931,817
2019,2,6,11,30,26.3,110,970,975
2019,2,6,12,30,27.8,109,990,1058
2019,2,6,13,30,28.6,110,988,1060
2019,2,6,14,30,28.700000000000003,110,969,980
2019,2,6,15,30,28.200000000000003,105,929,825
2019,2,6,16,30,26.900000000000002,94,861,609
2019,2,6,17,30,25.1,75,731,354
2019,2,6,18,30,23,75,82,87
2019,2,6,19,30,21.5,0,0,0
2019,2,6,20,30,20.5,0,0,0
2019,2,6,21,30,19.900000000000002,0,0,0
2019,2,6,22,30,19.400000000000002,0,0,0
2019,2,6,23,30,19,0,0,0
2019,2,7,0,30,18.6,0,0,0
2019,2,7,1,30,18.2,0,0,0
2019,2,7,2,30,17.8,0,0,0
2019,2,7,3,30,17.6,0,0,0
2019,2,7,4,30,17.2,0,0,0
2019,2,7,5,30,16.8,0,0,0
2019,2,7,6,30,17,0,0,0
2019,2,7,7,30,19.1,31,0,31
2019,2,7,8,30,21.8,79,702,338
2019,2,7,9,30,24.200000000000003,99,847,595
2019,2,7,10,30,26.3,231,666,741
2019,2,7,11,30,27.8,114,961,973
2019,2,7,12,30,28.8,124,966,1053
2019,2,7,13,30,29.3,122,968,1054
2019,2,7,14,30,29.1,116,954,974
2019,2,7,15,30,28.5,358,339,621
2019,2,7,16,30,27.200000000000003,108,821,599
2019,2,7,17,30,25.3,211,36,225
2019,2,7,18,30,23.400000000000002,70,23,74
2019,2,7,19,30,22.1,0,0,0
2019,2,7,20,30,21.3,0,0,0
2019,2,7,21,30,20.6,0,0,0
2019,2,7,22,30,20.1,0,0,0
2019,2,7,23,30,19.700000000000003,0,0,0
2019,2,8,0,30,19.200000000000003,0,0,0
2019,2,8,1,30,18.8,0,0,0
2019,2,8,2,30,18.400000000000002,0,0,0
2019,2,8,3,30,18,0,0,0
2019,2,8,4,30,17.8,0,0,0
2019,2,8,5,30,17.6,0,0,0
2019,2,8,6,30,17.8,0,0,0
2019,2,8,7,30,19.200000000000003,48,1,48
2019,2,8,8,30,21.5,164,337,288
2019,2,8,9,30,23.700000000000003,96,841,590
2019,2,8,10,30,25.5,242,607,708
2019,2,8,11,30,26.900000000000002,359,460,771
2019,2,8,12,30,27.8,239,743,954
2019,2,8,13,30,27.8,128,954,1047
2019,2,8,14,30,27.3,286,601,827
2019,2,8,15,30,26.700000000000003,223,703,770
2019,2,8,16,30,25.8,227,468,508
2019,2,8,17,30,24.5,79,710,351
2019,2,8,18,30,22.8,45,0,45
2019,2,8,19,30,21.5,0,0,0
2019,2,8,20,30,20.700000000000003,0,0,0
2019,2,8,21,30,20,0,0,0
2019,2,8,22,30,19.3,0,0,0
2019,2,8,23,30,18.8,0,0,0
2019,2,9,0,30,18.3,0,0,0
2019,2,9,1,30,18,0,0,0
2019,2,9,2,30,17.7,0,0,0
2019,2,9,3,30,17.5,0,0,0
2019,2,9,4,30,17.2,0,0,0
2019,2,9,5,30,16.900000000000002,0,0,0
2019,2,9,6,30,17,0,0,0
2019,2,9,7,30,18.5,60,3,60
2019,2,9,8,30,20.8,85,669,332
2019,2,9,9,30,23,282,24,296
2019,2,9,10,30,25,266,1,266
2019,2,9,11,30,26.900000000000002,493,144,623
2019,2,9,12,30,28.5,121,972,1057
2019,2,9,13,30,29.3,122,971,1059
2019,2,9,14,30,29.200000000000003,380,430,768
2019,2,9,15,30,28.400000000000002,103,933,829
2019,2,9,16,30,27.1,93,864,613
2019,2,9,17,30,25.3,184,15,189
2019,2,9,18,30,23.400000000000002,7,0,7
2019,2,9,19,30,22.1,0,0,0
2019,2,9,20,30,21.200000000000003,0,0,0
2019,2,9,21,30,20.6,0,0,0
2019,2,9,22,30,20,0,0,0
2019,2,9,23,30,19.400000000000002,0,0,0
2019,2,10,0,30,18.900000000000002,0,0,0
2019,2,10,1,30,18.400000000000002,0,0,0
2019,2,10,2,30,17.900000000000002,0,0,0
2019,2,10,3,30,17.3,0,0,0
2019,2,10,4,30,16.6,0,0,0
2019,2,10,5,30,16.2,0,0,0
2019,2,10,6,30,16.3,0,0,0
2019,2,10,7,30,17.8,21,0,21
2019,2,10,8,30,20.1,69,0,69
2019,2,10,9,30,22.700000000000003,205,1,205
2019,2,10,10,30,24.8,272,1,273
2019,2,10,11,30,26.5,506,154,644
2019,2,10,12,30,27.900000000000002,103,1014,1081
2019,2,10,13,30,28.8,97,1021,1085
2019,2,10,14,30,29.1,93,1010,1005
2019,2,10,15,30,28.400000000000002,87,979,850
2019,2,10,16,30,27,78,918,630
2019,2,10,17,30,24.900000000000002,64,798,370
2019,2,10,18,30,22.700000000000003,38,487,107
2019,2,10,19,30,21.1,0,0,0
2019,2,10,20,30,20.1,0,0,0
2019,2,10,21,30,19.3,0,0,0
2019,2,10,22,30,18.6,0,0,0
2019,2,10,23,30,18,0,0,0
2019,2,11,0,30,17.5,0,0,0
2019,2,11,1,30,17,0,0,0
2019,2,11,2,30,16.3,0,0,0
2019,2,11,3,30,15.600000000000001,0,0,0
2019,2,11,4,30,15,0,0,0
2019,2,11,5,30,14.5,0,0,0
2019,2,11,6,30,14.9,0,0,0
2019,2,11,7,30,17.6,37,436,91
2019,2,11,8,30,20.900000000000002,92,0,92
2019,2,11,9,30,23.8,278,16,287
2019,2,11,10,30,26.400000000000002,455,188,600
2019,2,11,11,30,28.400000000000002,96,1008,1002
2019,2,11,12,30,29.8,104,1013,1082
2019,2,11,13,30,30.6,104,1014,1086
2019,2,11,14,30,30.700000000000003,101,1000,1005
2019,2,11,15,30,30,92,972,850
2019,2,11,16,30,28.700000000000003,82,910,631
2019,2,11,17,30,26.5,67,788,370
2019,2,11,18,30,23.700000000000003,39,474,106
2019,2,11,19,30,21.8,0,0,0
2019,2,11,20,30,20.6,0,0,0
2019,2,11,21,30,19.5,0,0,0
2019,2,11,22,30,18.6,0,0,0
2019,2,11,23,30,17.8,0,0,0
2019,2,12,0,30,17.1,0,0,0
2019,2,12,1,30,16.400000000000002,0,0,0
2019,2,12,2,30,15.8,0,0,0
2019,2,12,3,30,15.200000000000001,0,0,0
2019,2,12,4,30,14.5,0,0,0
2019,2,12,5,30,14,0,0,0
2019,2,12,6,30,14.5,0,0,0
2019,2,12,7,30,17.2,60,3,61
2019,2,12,8,30,20.6,116,1,116
2019,2,12,9,30,23.6,337,69,377
2019,2,12,10,30,26.1,462,164,588
2019,2,12,11,30,28.1,116,979,996
2019,2,12,12,30,29.5,101,1021,1089
2019,2,12,13,30,30.200000000000003,97,1028,1093
2019,2,12,14,30,30.3,91,1020,1015
2019,2,12,15,30,29.700000000000003,90,981,855
2019,2,12,16,30,28.200000000000003,79,922,636
2019,2,12,17,30,26.1,64,807,375
2019,2,12,18,30,23.3,38,498,108
2019,2,12,19,30,21.400000000000002,0,0,0
2019,2,12,20,30,20.200000000000003,0,0,0
2019,2,12,21,30,19.200000000000003,0,0,0
2019,2,12,22,30,18.3,0,0,0
2019,2,12,23,30,17.5,0,0,0
2019,2,13,0,30,16.6,0,0,0
2019,2,13,1,30,15.8,0,0,0
2019,2,13,2,30,14.9,0,0,0
2019,2,13,3,30,14,0,0,0
2019,2,13,4,30,13.600000000000001,0,0,0
2019,2,13,5,30,13.600000000000001,0,0,0
2019,2,13,6,30,14.100000000000001,0,0,0
2019,2,13,7,30,16.6,64,6,65
2019,2,13,8,30,20.1,49,0,49
2019,2,13,9,30,23.200000000000003,213,1,214
2019,2,13,10,30,25.700000000000003,460,154,578
2019,2,13,11,30,27.700000000000003,527,186,695
2019,2,13,12,30,29,569,265,826
2019,2,13,13,30,29.6,101,1025,1096
2019,2,13,14,30,29.6,98,1008,1013
2019,2,13,15,30,28.8,88,981,855
2019,2,13,16,30,27.3,352,186,464
2019,2,13,17,30,25.3,63,800,372
2019,2,13,18,30,23.200000000000003,37,495,107
2019,2,13,19,30,22,0,0,0
2019,2,13,20,30,21.1,0,0,0
2019,2,13,21,30,20.1,0,0,0
2019,2,13,22,30,19.3,0,0,0
2019,2,13,23,30,18.5,0,0,0
2019,2,14,0,30,18,0,0,0
2019,2,14,1,30,17.5,0,0,0
2019,2,14,2,30,17.1,0,0,0
2019,2,14,3,30,16.5,0,0,0
2019,2,14,4,30,15.600000000000001,0,0,0
2019,2,14,5,30,14.9,0,0,0
2019,2,14,6,30,15.4,0,0,0
2019,2,14,7,30,18.3,37,433,91
2019,2,14,8,30,21.5,105,0,105
2019,2,14,9,30,24,115,0,115
2019,2,14,10,30,26.200000000000003,290,1,291
2019,2,14,11,30,28,514,283,768
2019,2,14,12,30,29.1,555,235,783
2019,2,14,13,30,29.6,90,1028,1089
2019,2,14,14,30,29.5,87,1015,1008
2019,2,14,15,30,28.700000000000003,85,978,851
2019,2,14,16,30,27.3,75,922,632
2019,2,14,17,30,25.3,61,808,372
2019,2,14,18,30,23,35,515,108
2019,2,14,19,30,21.6,0,0,0
2019,2,14,20,30,20.700000000000003,0,0,0
2019,2,14,21,30,19.700000000000003,0,0,0
2019,2,14,22,30,18.6,0,0,0
2019,2,14,23,30,17.6,0,0,0
2019,2,15,0,30,16.8,0,0,0
2019,2,15,1,30,16.2,0,0,0
2019,2,15,2,30,15.700000000000001,0,0,0
2019,2,15,3,30,15.200000000000001,0,0,0
2019,2,15,4,30,14.9,0,0,0
2019,2,15,5,30,14.8,0,0,0
2019,2,15,6,30,15.600000000000001,0,0,0
2019,2,15,7,30,19,32,492,94
2019,2,15,8,30,22.8,56,811,357
2019,2,15,9,30,26,66,936,620
2019,2,15,10,30,28.5,74,993,842
2019,2,15,11,30,30.3,80,1022,1003
2019,2,15,12,30,31.3,85,1033,1088
2019,2,15,13,30,31.700000000000003,87,1030,1088
2019,2,15,14,30,31.400000000000002,86,1008,1003
2019,2,15,15,30,30.400000000000002,92,954,840
2019,2,15,16,30,28.6,86,881,619
2019,2,15,17,30,26.400000000000002,71,746,359
2019,2,15,18,30,24.400000000000002,40,427,101
2019,2,15,19,30,23.1,0,0,0
2019,2,15,20,30,22.200000000000003,0,0,0
2019,2,15,21,30,21.3,0,0,0
2019,2,15,22,30,20.5,0,0,0
2019,2,15,23,30,19.700000000000003,0,0,0
2019,2,16,0,30,18.900000000000002,0,0,0
2019,2,16,1,30,18.3,0,0,0
2019,2,16,2,30,17.8,0,0,0
2019,2,16,3,30,17.5,0,0,0
2019,2,16,4,30,17.2,0,0,0
2019,2,16,5,30,17.1,0,0,0
2019,2,16,6,30,17.400000000000002,0,0,0
2019,2,16,7,30,19.1,14,0,14
2019,2,16,8,30,21.5,14,0,14
2019,2,16,9,30,24,336,103,397
2019,2,16,10,30,26.400000000000002,336,4,339
2019,2,16,11,30,28.3,500,281,755
2019,2,16,12,30,28.700000000000003,451,272,716
2019,2,16,13,30,28.3,472,111,580
2019,2,16,14,30,27.8,506,183,673
2019,2,16,15,30,26.900000000000002,98,933,830
2019,2,16,16,30,25.8,185,627,565
2019,2,16,17,30,24.3,31,0,31
2019,2,16,18,30,22.700000000000003,4,0,4
2019,2,16,19,30,21.700000000000003,0,0,0
2019,2,16,20,30,21,0,0,0
2019,2,16,21,30,20.400000000000002,0,0,0
2019,2,16,22,30,19.900000000000002,0,0,0
2019,2,16,23,30,19.400000000000002,0,0,0
2019,2,17,0,30,18.900000000000002,0,0,0
2019,2,17,1,30,18.5,0,0,0
2019,2,17,2,30,18,0,0,0
2019,2,17,3,30,17.6,0,0,0
2019,2,17,4,30,17.1,0,0,0
2019,2,17,5,30,16.8,0,0,0
2019,2,17,6,30,16.900000000000002,0,0,0
2019,2,17,7,30,18.900000000000002,65,14,66
2019,2,17,8,30,22,205,165,266
2019,2,17,9,30,24.900000000000002,337,200,456
2019,2,17,10,30,27.3,444,222,617
2019,2,17,11,30,29.200000000000003,486,150,622
2019,2,17,12,30,30.400000000000002,552,252,797
2019,2,17,13,30,30.8,89,1022,1085
2019,2,17,14,30,30.700000000000003,87,1008,1005
2019,2,17,15,30,29.900000000000002,83,975,848
2019,2,17,16,30,28.5,74,918,630
2019,2,17,17,30,26.6,59,808,371
2019,2,17,18,30,24.5,34,515,107
2019,2,17,19,30,23,0,0,0
2019,2,17,20,30,21.900000000000002,0,0,0
2019,2,17,21,30,20.700000000000003,0,0,0
2019,2,17,22,30,19.6,0,0,0
2019,2,17,23,30,18.6,0,0,0
2019,2,18,0,30,17.8,0,0,0
2019,2,18,1,30,16.900000000000002,0,0,0
2019,2,18,2,30,16.2,0,0,0
2019,2,18,3,30,15.600000000000001,0,0,0
2019,2,18,4,30,15,0,0,0
2019,2,18,5,30,14.600000000000001,0,0,0
2019,2,18,6,30,15.4,0,0,0
2019,2,18,7,30,19.1,68,44,73
2019,2,18,8,30,22.8,55,839,368
2019,2,18,9,30,26,67,956,636
2019,2,18,10,30,28.700000000000003,74,1010,859
2019,2,18,11,30,30.700000000000003,80,1040,1022
2019,2,18,12,30,32,91,1042,1106
2019,2,18,13,30,32.7,92,1039,1106
2019,2,18,14,30,32.7,90,1024,1024
2019,2,18,15,30,32,84,992,863
2019,2,18,16,30,30.700000000000003,76,930,641
2019,2,18,17,30,28.400000000000002,63,806,374
2019,2,18,18,30,25.3,37,491,106
2019,2,18,19,30,23.5,0,0,0
2019,2,18,20,30,22.400000000000002,0,0,0
2019,2,18,21,30,21.400000000000002,0,0,0
2019,2,18,22,30,20.400000000000002,0,0,0
2019,2,18,23,30,19.3,0,0,0
2019,2,19,0,30,18.5,0,0,0
2019,2,19,1,30,17.7,0,0,0
2019,2,19,2,30,17,0,0,0
2019,2,19,3,30,16.400000000000002,0,0,0
2019,2,19,4,30,15.9,0,0,0
2019,2,19,5,30,15.5,0,0,0
2019,2,19,6,30,16.2,0,0,0
2019,2,19,7,30,19.5,43,332,85
2019,2,19,8,30,22.900000000000002,81,695,340
2019,2,19,9,30,26,99,843,600
2019,2,19,10,30,28.400000000000002,110,913,821
2019,2,19,11,30,30,123,944,980
2019,2,19,12,30,30.6,111,983,1070
2019,2,19,13,30,30.8,112,982,1072
2019,2,19,14,30,30.6,190,825,943
2019,2,19,15,30,30,451,166,581
2019,2,19,16,30,29,347,174,453
2019,2,19,17,30,27.5,156,5,158
2019,2,19,18,30,25.6,11,0,11
2019,2,19,19,30,24.5,0,0,0
2019,2,19,20,30,23.8,0,0,0
2019,2,19,21,30,22.900000000000002,0,0,0
2019,2,19,22,30,22.1,0,0,0
2019,2,19,23,30,21.1,0,0,0
2019,2,20,0,30,19.900000000000002,0,0,0
2019,2,20,1,30,18.8,0,0,0
2019,2,20,2,30,17.900000000000002,0,0,0
2019,2,20,3,30,17.1,0,0,0
2019,2,20,4,30,16.7,0,0,0
2019,2,20,5,30,16.6,0,0,0
2019,2,20,6,30,16.900000000000002,0,0,0
